"ASV","s.high","s.low","index","stat","p.value","Domain","Phylum","Class","Order","Family","Genus","Species","Confidence"
"0f7851ef9992fca2e6750eb9a0ec8e8b",0,1,2,0.318511028635303,0.045,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Novosphingobium",NA,"0.8042022"
"1d4a7c283f8ae3c281f9325e37607cd6",0,1,2,0.448028229914487,0.015,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Novosphingobium",NA,"0.9471926"
"d99d712201c209a5397d8aa5cd6a0b07",0,1,2,0.466232388364418,0.01,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae",NA,NA,"0.9989351"
"5dae6cfd38a42a508f43cb39424e0a69",1,0,1,0.272165526975909,0.01,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Novosphingobium",NA,"0.7053271"
"23d66eadfd8000d595ae0da067481e60",1,0,1,0.358693840378161,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae",NA,NA,"0.9993691"
"9aa7e1ee4401316e29c878b609ad9c7a",1,0,1,0.272165526975909,0.01,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae",NA,NA,"0.9987259"
"16f56993c329dc5b3670eaae721564a1",1,0,1,0.347045973261232,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Novosphingobium",NA,"0.8009355"
"370aa78eb5c0a0bf3f04eb152becc091",1,0,1,0.643321302734143,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Novosphingobium",NA,"0.8712965"
"ef20f272767d781ea117f361c1bb7222",1,0,1,0.272165526975909,0.01,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Novosphingobium",NA,"0.8753953"
"3edf41ec3e33ff5d91f6627be4c9d137",1,0,1,0.333333333333333,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Novosphingobium",NA,"0.9147716"
"18b9bbe996ba4c37832446fd13be9f84",0,1,2,0.547430755765337,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Altererythrobacter",NA,"0.8357210"
"c6ac8eb74963cfaa815566046db2c2ce",0,1,2,0.377199986827285,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Altererythrobacter","s__uncultured_proteobacterium","0.8949604"
"25d5f10ddd5429f06acb9a95b553a624",1,0,1,0.304704286856677,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae",NA,NA,"0.9714624"
"c1937f9a03084df4b6e4ed0c941124dd",1,0,1,0.304290309725092,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae",NA,NA,"0.9212767"
"4a66421ecb76c3b21de307ce58219c05",1,0,1,0.235702260395516,0.02,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae",NA,NA,"0.8161054"
"433e3b752dd9f4d43bd2fb70ea802063",1,0,1,0.634395633183411,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Sphingomonas",NA,"0.7703251"
"929742c69022e6881b117badace3cf25",1,0,1,0.235702260395516,0.015,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Sphingomonas",NA,"0.9353472"
"09f3f0a70fbcc55a68bfcdf6cb2f4c96",1,0,1,0.272165526975909,0.015,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae",NA,NA,"0.9914524"
"069dee35d8e07c0cc6814aad55ed94d7",0,1,2,0.629507899542384,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Sphingomonas",NA,"0.8270680"
"f56b1e7335ebbbbd625902fadce4ab5e",0,1,2,0.584635740167248,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae",NA,NA,"0.9991360"
"c2ccf3d6561a7ac328b9109bbc8f67bb",0,1,2,0.558818343333734,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Sphingomonas",NA,"0.7137144"
"3ec0d3a77222aae0aa16a013b0edd0c9",0,1,2,0.306924907022426,0.035,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae",NA,NA,"0.9982628"
"cab4be3ac2cccf780440ff6d5b77898a",0,1,2,0.329690236697893,0.03,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae",NA,NA,"0.9995240"
"4f5a1ea50259de622b6d1917e2cca73e",0,1,2,0.351980692329239,0.025,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae",NA,NA,"0.9987747"
"2eb6312bb58eb1cde3859866ce5b9a57",1,0,1,0.408810475591689,0.01,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae",NA,NA,"0.9985339"
"9b641fd79db665b4b05aefc7ba4baf18",1,0,1,0.327385010840116,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae",NA,NA,"0.9985739"
"1050ce401cbce2448f72c47eacc792fa",0,1,2,0.583939232446512,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Sphingomonas",NA,"0.8159626"
"485aea7b040bcf0ab4f6666835ef5e11",0,1,2,0.348222257829166,0.025,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae",NA,NA,"0.9964044"
"91be8f7e9016ad485caf50d31c897a6d",0,1,2,0.674355292147197,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Sphingomonas",NA,"0.8695476"
"8b11b53e033cb2fad6204f127b6cdbf3",0,1,2,0.318511028635303,0.02,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Sphingomonas",NA,"0.8421759"
"0c0e07723efbded810ca2422bc2b4f6e",0,1,2,0.551576172054767,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Sphingomonas",NA,"0.8786898"
"7ffbcca6e59acfcef81566d59ec9dc8d",0,1,2,0.424096228448638,0.015,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Sphingomonas",NA,"0.9327441"
"99b1bcb53eee4e15202960f942d83e31",0,1,2,0.408248290463863,0.01,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Sphingomonas",NA,"0.9027453"
"cee14dca96932fc04e27c179fd3b0d9c",0,1,2,0.393898990625713,0.015,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Sphingomonas",NA,"0.8700998"
"69c40c78cd0556fda3193356c554de56",1,0,1,0.650260206995017,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Sphingomonas",NA,"0.9597178"
"176e294f25cad95c229588b311896a1a",1,0,1,0.272165526975909,0.01,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Sphingomonas",NA,"0.8631173"
"6102395e750ded8d4a0777b25aacb1ae",1,0,1,0.445540301103743,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Sphingomonas","s__Sphingomonas_glacialis","0.8185834"
"140854398943b57e41c8388d3bb4fa73",1,0,1,0.357081216979538,0.015,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Sphingomonas",NA,"0.9995014"
"db11fdd3b76887b072988fb503d83296",1,0,1,0.225366654153857,0.045,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Sphingomonas","s__Sphingomonas_fennica","0.8446513"
"b4808bfbf30a78f7f02948fbef837dcd",1,0,1,0.272165526975909,0.015,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Sphingomonas",NA,"0.8643559"
"794385bcce6d4d437bfe241a555fcb16",1,0,1,0.235702260395516,0.025,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Sphingomonas",NA,"0.8514844"
"8cc5830ead8d7590b96d9245cf609dce",1,0,1,0.235702260395516,0.02,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Sphingomonas",NA,"0.8714188"
"dff196d89100594953ca6fd2ca02eda1",1,0,1,0.257204768816999,0.035,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Sphingomonas",NA,"0.9928603"
"c0d373b06daac073abc5b56ee223777c",0,1,2,0.580723608736865,0.01,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Porphyrobacter",NA,"0.9276719"
"790a161c5221352c212405ac3a4cb450",0,1,2,0.340502612303499,0.045,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae",NA,NA,"0.9662999"
"6d9061877fdfa6e0258373cc3c55b595",1,0,1,0.25942539950196,0.02,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Sphingobium",NA,"0.9935154"
"2b9455ff2630aecaa615ca40e111ae2e",1,0,1,0.319723173717291,0.01,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Beijerinckiaceae",NA,NA,"0.7825812"
"f5f80a0e595eaa450a3109bf660d2e91",1,0,1,0.360041149911548,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Beijerinckiaceae",NA,NA,"0.8336885"
"d83d75232d7e2010ebc163273556f71a",1,0,1,0.333333333333333,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Beijerinckiaceae",NA,NA,"0.8500363"
"642e8c6dad6f16103f0cdec766590997",1,0,1,0.534315826456681,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Beijerinckiaceae",NA,NA,"0.9628572"
"717488be05ec56f89125176b90d6a943",1,0,1,0.273543077760658,0.035,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Beijerinckiaceae",NA,NA,"0.8674258"
"d6365d307ee527a8098ef88d6c4ac0fe",1,0,1,0.235702260395516,0.03,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Beijerinckiaceae",NA,NA,"0.9594930"
"dc4c67ba967ff171a1dcfcbb5f630d74",0,1,2,0.365335922478446,0.015,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae",NA,NA,"0.7877181"
"684a2221d6d390d6ca2a602a85a62c9f",0,1,2,0.442325868464691,0.01,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae",NA,NA,"0.9122659"
"ee0a5543d78b80530cdf1a4aff7a6b22",0,1,2,0.350982059081517,0.025,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Rhizobiales_Incertae_Sedis","g__Bauldia",NA,"0.8660811"
"d52b1b7f06f8e1ef54208813991e3e32",1,0,1,0.408248290463863,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Rhizobiales_Incertae_Sedis","g__Bauldia",NA,"0.7758272"
"782c63cc0cd095036b007381df1f991b",0,1,2,0.573975149896266,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Rhizobiales_Incertae_Sedis","g__Bauldia",NA,"0.9839717"
"af7f62a1adf63e3876f8ab17be4675bb",1,0,1,0.235702260395516,0.01,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Rhizobiales_Incertae_Sedis","g__Bauldia","s__uncultured_Phyllobacteriaceae","0.7328695"
"4811a48787163e64a7ea6b898636539f",0,1,2,0.318511028635303,0.025,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Labraceae","g__Labrys",NA,"0.9622081"
"ca89db4b25b44e0102b8bb01d56c8bb1",0,1,2,0.490859002405084,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Rhizobiales_Incertae_Sedis","g__Bauldia",NA,"0.8180029"
"dfa766b62b0077415662dbafa08bfde8",0,1,2,0.41702882811415,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Rhizobiales_Incertae_Sedis","g__Bauldia",NA,"0.8595340"
"dc3764b83761cb56523d4aed7135b2de",1,0,1,0.426246271754692,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Beijerinckiaceae",NA,NA,"0.8455715"
"ec42f3baebe0d422099e46d0364f3f6c",1,0,1,0.400709725680029,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Beijerinckiaceae",NA,NA,"0.9003985"
"4b42419093ac9df859ae7175f00b793d",0,1,2,0.515266744906635,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Rhizobiaceae","g__Mesorhizobium",NA,"0.9152955"
"029bf93ba1b4ff9a37fdd0a5840d4254",1,0,1,0.218289891064991,0.02,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Kaistiaceae","g__Kaistia",NA,"0.9709846"
"1c6524f73157196bb94a0147c57400cc",1,0,1,0.504529825365721,0.015,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Beijerinckiaceae",NA,NA,"0.9689348"
"a29cfb6a983838318cd4e081869a2756",1,0,1,0.443912233353132,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Beijerinckiaceae","g__Methylocystis",NA,"0.7074782"
"cacc690143f68c875caa7524a4654063",1,0,1,0.32143226965411,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Beijerinckiaceae",NA,NA,"0.9616986"
"776f61993df2143a747cf9fd47c0e617",1,0,1,0.430331482911935,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Beijerinckiaceae",NA,NA,"0.9294352"
"ffce94dfd54c936648145c8b8f81709e",1,0,1,0.235702260395516,0.04,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Beijerinckiaceae","g__Methylocella","s__Methylocella_palustris","0.8652238"
"ba71482b0f69777f68fc761fd46525ac",1,0,1,0.251998745150776,0.04,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Beijerinckiaceae",NA,NA,"0.9709357"
"3b1101687bdb6afee4f4ace304ea2a03",0,1,2,0.306924907022426,0.035,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae",NA,NA,"0.7352632"
"87d477c7e9b3b2fd88d4d6c5bbab09b3",1,0,1,0.230454136717053,0.02,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae",NA,NA,"0.8339796"
"d45639999de019796dcfa147ca0a0d7e",1,0,1,0.360041149911548,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae",NA,NA,"0.8153392"
"fddd01c4538c79c2e542409a871f8f6f",0,1,2,0.442325868464691,0.01,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae",NA,NA,"0.8781942"
"ece053a59d77e88582128b5c1a226438",1,0,1,0.235702260395516,0.01,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae","g__Rhodoplanes",NA,"0.7385873"
"5f27f71da7942c66f15db53ec648a92c",0,1,2,0.4144011971274,0.025,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae",NA,NA,"0.8909535"
"f9a5daeb48ddc6937384ed2fc8a87b1c",1,0,1,0.311718358391859,0.01,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae",NA,NA,"0.9785131"
"4e90f5bfa6e89d0a46991bef3ff8f68f",0,1,2,0.551325650788123,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae","g__uncultured",NA,"0.9766913"
"f3e97bc2f2ce9bf18d18775f86487baa",1,0,1,0.304415759766021,0.04,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae","g__uncultured",NA,"0.9748123"
"8ef7dc1d1c9fef5643a8b7bea1a33941",0,1,2,0.538381902058165,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae",NA,NA,"0.9962037"
"eee508d51f7519a4615f5bad35ddf291",0,1,2,0.382933519397712,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae",NA,NA,"0.9461935"
"e8f3d65aebfc44b84cb9792e294f6237",1,0,1,0.313961624826002,0.03,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae","g__Pseudolabrys","s__uncultured_Pseudolabrys","0.7735026"
"e230ce801bf8e137ebd31a39478f2a4d",0,1,2,0.306924907022426,0.045,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae","g__Pseudolabrys",NA,"0.9548554"
"2ba9230841a906523abb0f479dcd4f02",1,0,1,0.654429822660565,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae","g__Pseudolabrys","s__uncultured_rape","0.9229981"
"8a5776a3180ed43c42b65c5e07fa7b58",1,0,1,0.235702260395516,0.025,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae","g__Ancylobacter",NA,"0.7913194"
"5367df9b9e597a994c1a9f6f9f0f3c77",1,0,1,0.272165526975909,0.01,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae",NA,NA,"0.8049900"
"0729e8634026d709a05f87f869eedf68",1,0,1,0.572298018271846,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae","g__Pseudolabrys","s__uncultured_Xanthobacteraceae","0.7695234"
"f3756ce8302ecd101b9c7b380413acb0",1,0,1,0.304290309725092,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae","g__Pseudolabrys",NA,"0.9110101"
"3e264a12374bc6537e2791b8c3c2773a",1,0,1,0.235702260395516,0.02,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae",NA,NA,"0.9973612"
"5a16ebbeb0bede28c17ab87fb39b3989",1,0,1,0.485831083931597,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Devosiaceae",NA,NA,"0.9807867"
"4065be2454eb6f06c4d850a6a0e9cc85",0,1,2,0.408248290463863,0.01,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Rhizobiales_Incertae_Sedis","g__Nordella",NA,"0.8808293"
"2ccac4fccdba943894feeb45695f3bfd",0,1,2,0.361157559257308,0.01,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Rhizobiales_Incertae_Sedis","g__Nordella",NA,"0.7065274"
"07cfc54e89fc3418ec7e2afa2df56bf9",0,1,2,0.446620006660081,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Rhizobiales_Incertae_Sedis","g__Nordella","s__uncultured_Phyllobacteriaceae","0.7799566"
"7e19a499e37ca87e420b4d5b75b9dc7a",0,1,2,0.371054119260641,0.01,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae",NA,NA,"0.9109767"
"6bab175bc442019b4791b4192a0bfaca",1,0,1,0.235702260395516,0.02,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae",NA,NA,"0.8834990"
"cb0093a8a565aa0e24e3cd407c409812",0,1,2,0.63879507712436,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae",NA,NA,"0.9596919"
"5bbac3e64b732ce414e86278f890260d",1,0,1,0.333333333333333,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae",NA,NA,"0.9714785"
"b9d29aa6c8738035bd185ba182d18e73",0,1,2,0.350982059081517,0.02,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae","g__uncultured",NA,"0.7558639"
"1865c319db60ee0a3d36d5c13d558782",0,1,2,0.340502612303499,0.02,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae",NA,NA,"0.9902191"
"9177775952cb37db30cd829f9f59860b",1,0,1,0.520947152118385,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae",NA,NA,"0.9770695"
"7bcf33c49071bae3170e4a2853a389c8",1,0,1,0.666666666666667,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae",NA,NA,"0.9686321"
"593ba0740a98c4e9fffa6c229f6b8eed",1,0,1,0.272165526975909,0.02,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae",NA,NA,"0.9836937"
"ce07871e1b95d8f2ac2e49d6aa51c5be",0,1,2,0.566698815205348,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae",NA,NA,"0.9852129"
"535a03ed974f1e36c312495b017595ed",1,0,1,0.217162482756177,0.03,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae",NA,NA,"0.9961366"
"0408e5ae06c30242b6756606468bd300",1,0,1,0.663317376963184,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae",NA,NA,"0.9960318"
"1bd4568b9fb052bcf6d5af20ace1652e",1,0,1,0.408248290463863,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae","g__Xanthobacter",NA,"0.7266008"
"f6a7edceeca9468e7110c97c524d6bbd",0,1,2,0.792475637912861,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae","g__Pseudolabrys",NA,"0.8648257"
"78fb2243c6d58242db32a6eb14da08d5",1,0,1,0.795316009794811,0.005,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae","g__Pseudolabrys",NA,"0.9448102"
